human,humanLabel,parliamentary_term,parliamentary_termLabel,sex_or_gender,sex_or_genderLabel,date_of_birth,funkcja,funkcjaLabel,partia_polityczna,partia_politycznaLabel
http://www.wikidata.org/entity/Q1086148,Christoph Zöpel,,,http://www.wikidata.org/entity/Q6581097,male,1943-07-04T00:00:00Z,http://www.wikidata.org/entity/Q19731005,Parliamentary Secretary in Germany,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1086155,Christoph de Vries,,,http://www.wikidata.org/entity/Q6581097,male,1974-12-04T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1094811,Claire Marienfeld,,,http://www.wikidata.org/entity/Q6581072,female,1940-04-21T00:00:00Z,http://www.wikidata.org/entity/Q896829,Parliamentary Commissioner for the Armed Forces,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1094811,Claire Marienfeld,,,http://www.wikidata.org/entity/Q6581072,female,1940-04-21T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1094811,Claire Marienfeld,,,http://www.wikidata.org/entity/Q6581072,female,1940-04-21T00:00:00Z,http://www.wikidata.org/entity/Q896829,Parliamentary Commissioner for the Armed Forces,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q1094811,Claire Marienfeld,,,http://www.wikidata.org/entity/Q6581072,female,1940-04-21T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q1095169,Clara Döhring,,,http://www.wikidata.org/entity/Q6581072,female,1899-03-13T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1097369,Claudia Bögel,,,http://www.wikidata.org/entity/Q6581072,female,1961-09-15T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1097887,Claudia Winterstein,,,http://www.wikidata.org/entity/Q6581072,female,1950-03-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1098394,Claus-Peter Grotz,,,http://www.wikidata.org/entity/Q6581097,male,1957-04-22T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1098411,Claus Arndt,,,http://www.wikidata.org/entity/Q6581097,male,1927-04-16T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1098539,Claus Grobecker,,,http://www.wikidata.org/entity/Q6581097,male,1935-04-05T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1098539,Claus Grobecker,,,http://www.wikidata.org/entity/Q6581097,male,1935-04-05T00:00:00Z,http://www.wikidata.org/entity/Q17441472,Member of the Bürgerschaft of Bremen,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1098539,Claus Grobecker,,,http://www.wikidata.org/entity/Q6581097,male,1935-04-05T00:00:00Z,http://www.wikidata.org/entity/Q19731005,Parliamentary Secretary in Germany,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1098592,Claus Jäger,,,http://www.wikidata.org/entity/Q6581097,male,1931-07-20T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1099970,Clemens Hesemann,,,http://www.wikidata.org/entity/Q6581097,male,1897-03-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1099970,Clemens Hesemann,,,http://www.wikidata.org/entity/Q6581097,male,1897-03-18T00:00:00Z,http://www.wikidata.org/entity/Q17521638,Member of the Landtag of Lower Saxony,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1099970,Clemens Hesemann,,,http://www.wikidata.org/entity/Q6581097,male,1897-03-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q157537,Centre Party
http://www.wikidata.org/entity/Q1099970,Clemens Hesemann,,,http://www.wikidata.org/entity/Q6581097,male,1897-03-18T00:00:00Z,http://www.wikidata.org/entity/Q17521638,Member of the Landtag of Lower Saxony,http://www.wikidata.org/entity/Q157537,Centre Party
http://www.wikidata.org/entity/Q1100066,Clemens Riedel,,,http://www.wikidata.org/entity/Q6581097,male,1914-08-23T00:00:00Z,http://www.wikidata.org/entity/Q27169,member of the European Parliament,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1100066,Clemens Riedel,,,http://www.wikidata.org/entity/Q6581097,male,1914-08-23T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1100075,Clemens Schwalbe,,,http://www.wikidata.org/entity/Q6581097,male,1947-12-31T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1100075,Clemens Schwalbe,,,http://www.wikidata.org/entity/Q6581097,male,1947-12-31T00:00:00Z,http://www.wikidata.org/entity/Q18557729,member of the Volkskammer,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1103872,Cläre Schmitt,,,http://www.wikidata.org/entity/Q6581072,female,1915-04-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1109718,Heinrich Müller,,,http://www.wikidata.org/entity/Q6581097,male,1901-04-21T00:00:00Z,http://www.wikidata.org/entity/Q514725,Landrat,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1109718,Heinrich Müller,,,http://www.wikidata.org/entity/Q6581097,male,1901-04-21T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1110443,Linus Memmel,,,http://www.wikidata.org/entity/Q6581097,male,1914-07-24T00:00:00Z,http://www.wikidata.org/entity/Q27169,member of the European Parliament,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q1110443,Linus Memmel,,,http://www.wikidata.org/entity/Q6581097,male,1914-07-24T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q1110443,Linus Memmel,,,http://www.wikidata.org/entity/Q6581097,male,1914-07-24T00:00:00Z,http://www.wikidata.org/entity/Q27169,member of the European Parliament,http://www.wikidata.org/entity/Q255857,Party y Tontis
http://www.wikidata.org/entity/Q1110443,Linus Memmel,,,http://www.wikidata.org/entity/Q6581097,male,1914-07-24T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q255857,Party y Tontis
http://www.wikidata.org/entity/Q1110481,Göke Frerichs,,,http://www.wikidata.org/entity/Q6581097,male,1923-10-22T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1111836,Wolf-Dieter Zumpfort,,,http://www.wikidata.org/entity/Q6581097,male,1945-05-29T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1111836,Wolf-Dieter Zumpfort,,,http://www.wikidata.org/entity/Q6581097,male,1945-05-29T00:00:00Z,http://www.wikidata.org/entity/Q18130496,Member of the Landtag of Schleswig-Holstein,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1112363,Gerhard Brosi,,,http://www.wikidata.org/entity/Q6581097,male,1943-08-08T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1113089,Joachim Günther,,,http://www.wikidata.org/entity/Q6581097,male,1948-10-22T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1113089,Joachim Günther,,,http://www.wikidata.org/entity/Q6581097,male,1948-10-22T00:00:00Z,http://www.wikidata.org/entity/Q19731005,Parliamentary Secretary in Germany,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1114385,Martin Elsner,,,http://www.wikidata.org/entity/Q6581097,male,1900-02-03T00:00:00Z,http://www.wikidata.org/entity/Q514725,Landrat,http://www.wikidata.org/entity/Q7320,NSDAP
http://www.wikidata.org/entity/Q1114385,Martin Elsner,,,http://www.wikidata.org/entity/Q6581097,male,1900-02-03T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q7320,NSDAP
http://www.wikidata.org/entity/Q1114385,Martin Elsner,,,http://www.wikidata.org/entity/Q6581097,male,1900-02-03T00:00:00Z,http://www.wikidata.org/entity/Q514725,Landrat,http://www.wikidata.org/entity/Q707844,All-German Bloc/League of Expellees and Deprived of Rights
http://www.wikidata.org/entity/Q1114385,Martin Elsner,,,http://www.wikidata.org/entity/Q6581097,male,1900-02-03T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q707844,All-German Bloc/League of Expellees and Deprived of Rights
http://www.wikidata.org/entity/Q1117344,Günter Straßmeir,,,http://www.wikidata.org/entity/Q6581097,male,1929-06-20T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1117344,Günter Straßmeir,,,http://www.wikidata.org/entity/Q6581097,male,1929-06-20T00:00:00Z,http://www.wikidata.org/entity/Q18327335,Member of the Abgeordnetenhaus of Berlin,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1117490,Victor von Strauß und Torney,,,http://www.wikidata.org/entity/Q6581097,male,1809-09-19T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,,
http://www.wikidata.org/entity/Q1122271,Rita Fromm,,,http://www.wikidata.org/entity/Q6581072,female,1944-05-01T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1123394,Otto Regenspurger,,,http://www.wikidata.org/entity/Q6581097,male,1939-12-24T00:00:00Z,http://www.wikidata.org/entity/Q813390,Q813390,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q1123394,Otto Regenspurger,,,http://www.wikidata.org/entity/Q6581097,male,1939-12-24T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q1124764,Heinz Pöhler,,,http://www.wikidata.org/entity/Q6581097,male,1919-02-16T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1125797,Friedrich Karius,,,http://www.wikidata.org/entity/Q6581097,male,1910-05-29T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1126453,Conny Mayer-Bonde,,,http://www.wikidata.org/entity/Q6581072,female,1972-01-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1126612,Conrad-Michael Lehment,,,http://www.wikidata.org/entity/Q6581097,male,1945-02-05T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1126612,Conrad-Michael Lehment,,,http://www.wikidata.org/entity/Q6581097,male,1945-02-05T00:00:00Z,http://www.wikidata.org/entity/Q18557729,member of the Volkskammer,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1126612,Conrad-Michael Lehment,,,http://www.wikidata.org/entity/Q6581097,male,1945-02-05T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49755,Liberal Democratic Party of Germany
http://www.wikidata.org/entity/Q1126612,Conrad-Michael Lehment,,,http://www.wikidata.org/entity/Q6581097,male,1945-02-05T00:00:00Z,http://www.wikidata.org/entity/Q18557729,member of the Volkskammer,http://www.wikidata.org/entity/Q49755,Liberal Democratic Party of Germany
http://www.wikidata.org/entity/Q1126992,Conrad Schroeder,,,http://www.wikidata.org/entity/Q6581097,male,1933-11-22T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1126992,Conrad Schroeder,,,http://www.wikidata.org/entity/Q6581097,male,1933-11-22T00:00:00Z,http://www.wikidata.org/entity/Q17481175,Member of the Landtag of Baden-Württemberg,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1133345,Cornelia Hirsch,,,http://www.wikidata.org/entity/Q6581072,female,1980-01-16T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49764,The Left
http://www.wikidata.org/entity/Q1133345,Cornelia Hirsch,,,http://www.wikidata.org/entity/Q6581072,female,1980-01-16T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q152554,The Left Party.PDS
http://www.wikidata.org/entity/Q1133381,Cornelia Möhring,,,http://www.wikidata.org/entity/Q6581072,female,1960-01-09T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49764,The Left
http://www.wikidata.org/entity/Q1133465,Cornelia Yzer,,,http://www.wikidata.org/entity/Q6581072,female,1961-07-28T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1133465,Cornelia Yzer,,,http://www.wikidata.org/entity/Q6581072,female,1961-07-28T00:00:00Z,http://www.wikidata.org/entity/Q19731005,Parliamentary Secretary in Germany,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1133465,Cornelia Yzer,,,http://www.wikidata.org/entity/Q6581072,female,1961-07-28T00:00:00Z,http://www.wikidata.org/entity/Q28978682,Senator of Berlin,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1133468,Cornelia von Teichman,,,http://www.wikidata.org/entity/Q6581072,female,1947-09-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1133474,Cornelie Sonntag-Wolgast,,,http://www.wikidata.org/entity/Q6581072,female,1942-08-29T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1133474,Cornelie Sonntag-Wolgast,,,http://www.wikidata.org/entity/Q6581072,female,1942-08-29T00:00:00Z,http://www.wikidata.org/entity/Q19731005,Parliamentary Secretary in Germany,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
